Repository,File Name,Class,Start Line,End Line,Displacement,Level
requests,sessions.py,Return,671,671,8,A1
requests,sessions.py,Return,749,749,8,A1
requests,sessions.py,Return,780,780,8,A1
requests,sessions.py,Return,814,814,8,A1
requests,sessions.py,Return,124,124,12,A1
requests,sessions.py,Return,132,132,12,A1
requests,sessions.py,Return,143,143,12,A1
requests,sessions.py,Return,154,154,12,A1
requests,sessions.py,Return,791,791,16,A1
requests,sessions.py,Generator Function (yield),263,263,16,C1
requests,sessions.py,Generator Function (yield),281,281,16,C1
requests,sessions.py,Simple Class ,106,354,0,B1
requests,sessions.py,Inherited Class from SessionRedirectMixin,357,818,0,B1
